Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
@amarilloalarcon @FiscaliaCDMX @davosv2004 @qeqa34 @jaj_formula Hahahaha JajajaJajajaja está poseído ese escusado!!! JajajaJajajaja que ASCO,Wed Apr 22 05:59:20 +0000 2020,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
El del excusado es el único que aplica la #SanaDistancia #RCATimes @MikeVrabel @Titans #NFLDraft2020,Fri Apr 24 03:59:42 +0000 2020,"Nogales, Sonora",-111.353471,31.007209,-111.353471,31.377975,-110.649331,31.377975,-110.649331,31.007209
@yeidckol Lo que queremos es cambiar a usted y todos sus mojones #TeamCacas  al escusado junto con… https://t.co/af1zOm9kdc,Sat Apr 25 03:41:48 +0000 2020,"Benito Juárez, Distrito Federal",-99.191996,19.357102,-99.191996,19.404124,-99.130965,19.404124,-99.130965,19.357102
"""Uno puede llorar hasta con la palabra""excusado"" si tiene ganas de llorar.""",Fri Apr 03 04:19:11 +0000 2020,"Coyoacán, Distrito Federal",-99.205809,19.297011,-99.205809,19.359755,-99.098871,19.359755,-99.098871,19.297011
@emedranos Un excusado !,Fri Apr 03 22:38:14 +0000 2020,"Nezahualcóyotl, México",-99.067766,19.366862,-99.067766,19.498582,-98.966267,19.498582,-98.966267,19.366862
ustedes no la saben pero una vez me la pase en mi cumpleaños vomitando pastillas en el excusado llorando,Fri Apr 03 23:29:03 +0000 2020,"Veracruz, Veracruz de Ignacio de la Llave",-96.340535,19.102814,-96.340535,19.265092,-96.118258,19.265092,-96.118258,19.102814
"@anibal_guer @muhc62 @Rcabrerasiles @Oscar_Chavira @Donvix Un cobarde pejelover más, excusado en el anonimato",Sun Apr 05 04:40:38 +0000 2020,"Azcapotzalco, Distrito Federal",-99.221136,19.456367,-99.221136,19.5152,-99.143116,19.5152,-99.143116,19.456367
"Este cabron merece el premio nobel de la paz, imagínate un modelo así en el escusado de su casa 💩😷🤕😆💩😷🤕😆",Sun Apr 05 13:51:31 +0000 2020,"Acapulco de Juárez, Guerrero",-99.995232,16.684013,-99.995232,17.233886,-99.476067,17.233886,-99.476067,16.684013
No son floreros...son excusados!,Mon Apr 27 19:03:42 +0000 2020,"Cuautitlán Izcalli, México",-99.294897,19.580497,-99.294897,19.732082,-99.172417,19.732082,-99.172417,19.580497
@qaiidy Ni modo amiga a mi también ya me tocó hacerlo el escusado a lavarlo.,Wed Apr 08 16:45:08 +0000 2020,"Ocampo, Tamaulipas",-99.566238,22.592171,-99.566238,23.101532,-99.092352,23.101532,-99.092352,22.592171
